T_eff,logg,R_p_Rj,a_AU,phase_deg,band,f_reflect,Fp_ref_band,Fp_th_band,decision
1700,3.5,1.2,10.0,60.0,CGI-1,1.5107967693014805e-05,0.12073181744086235,7991.147180191857,False
1700,3.5,1.2,20.0,60.0,CGI-1,3.7770347207426037e-06,0.030182954360215588,7991.147180191857,False
1700,4.0,1.0,5.0,60.0,CGI-1,5.030533306884884e-05,0.4020175441282005,7991.147180191857,False
1700,4.0,1.0,10.0,60.0,CGI-1,1.2576807777590358e-05,0.10050438603205013,7991.147180191857,False
1700,4.0,1.0,20.0,60.0,CGI-1,3.144231602694946e-06,0.025126096508012532,7991.147180191857,False
1700,4.0,1.2,5.0,60.0,CGI-1,7.24380762496592e-05,0.5789052635446088,7991.147180191857,False
1700,4.0,1.2,10.0,60.0,CGI-1,1.8110502979911635e-05,0.1447263158861522,7991.147180191857,False
1700,4.0,1.2,20.0,60.0,CGI-1,4.527687243997902e-06,0.03618157897153805,7991.147180191857,False
1800,3.0,1.0,5.0,60.0,CGI-1,9.319669181117237e-06,0.2261976778890007,24270.772428250184,False
1800,3.0,1.0,10.0,60.0,CGI-1,2.3299335809369508e-06,0.05654941947225017,24270.772428250184,False
1800,3.0,1.0,20.0,60.0,CGI-1,5.824844130967335e-07,0.014137354868062543,24270.772428250184,False
1800,3.0,1.2,5.0,60.0,CGI-1,1.342026858892485e-05,0.32572465616016094,24270.772428250184,False
1800,3.0,1.2,10.0,60.0,CGI-1,3.355100916997799e-06,0.08143116404004024,24270.772428250184,False
1800,3.0,1.2,20.0,60.0,CGI-1,8.387773398864165e-07,0.02035779101001006,24270.772428250184,False
1800,3.5,1.0,5.0,60.0,CGI-1,1.4888820270536044e-05,0.3613685488626741,24270.772428250184,False
1800,3.5,1.0,10.0,60.0,CGI-1,3.7222466325298465e-06,0.09034213721566853,24270.772428250184,False
1800,3.5,1.0,20.0,60.0,CGI-1,9.305642559747128e-07,0.022585534303917132,24270.772428250184,False
1800,3.5,1.2,5.0,60.0,CGI-1,2.143976073596444e-05,0.5203707103622507,24270.772428250184,False
1800,3.5,1.2,10.0,60.0,CGI-1,5.360026372253329e-06,0.13009267759056267,24270.772428250184,False
1800,3.5,1.2,20.0,60.0,CGI-1,1.3400119799379958e-06,0.03252316939764067,24270.772428250184,False
1800,4.0,1.0,5.0,60.0,CGI-1,1.817157192043347e-05,0.44104610124537086,24270.772428250184,False
1800,4.0,1.0,10.0,60.0,CGI-1,4.542954894582065e-06,0.11026152531134271,24270.772428250184,False
1800,4.0,1.0,20.0,60.0,CGI-1,1.1357425933660464e-06,0.02756538132783568,24270.772428250184,False
1800,4.0,1.2,5.0,60.0,CGI-1,2.616685434855887e-05,0.635106385793334,24270.772428250184,False
